"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"09011","1","1021","73","0","2019","1","","New London County, Connecticut","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",33,699,704,703,7758713,0,0,850,"",1.45,1.25,1.27,1.26,0.94,0.00,0.00,0.75,"",0,0.0,-24,-3.3,-9,-1.3,-8,-1.1,-9535,-0.1,0,0.0,0,0.0,15,1.8
"09011","1","1021","73","0","2019","2","","New London County, Connecticut","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",32,703,703,706,8582043,0,0,938,"",1.40,1.26,1.25,1.25,0.97,0.00,0.00,0.78,"",-1,-3.0,-3,-0.4,-13,-1.8,-3,-0.4,-102792,-1.2,0,0.0,0,0.0,-2,-0.2
"09011","1","1023","73","0","2019","1","","New London County, Connecticut","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",2,20,20,20,226452,0,0,871,"",3.34,1.99,2.01,2.00,0.81,0.00,0.00,0.40,"",0,0.0,-3,-13.0,-3,-13.0,-4,-16.7,-48165,-17.5,0,0.0,0,0.0,-34,-3.8
"09011","1","1023","73","0","2019","2","","New London County, Connecticut","Federal Government","1023 Financial activities","County, by Supersector -- by ownership sector","All establishment sizes",2,20,20,20,230899,0,0,888,"",3.38,1.99,1.99,1.96,0.83,0.00,0.00,0.42,"",0,0.0,-4,-16.7,-3,-13.0,-2,-9.1,-25728,-10.0,0,0.0,0,0.0,30,3.5
"09011","1","1024","73","0","2019","1","","New London County, Connecticut","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,214,213,216,3914122,0,0,1405,"",0.91,3.87,3.89,3.93,3.13,0.00,0.00,0.80,"",0,0.0,20,10.3,18,9.2,19,9.6,314013,8.7,0,0.0,0,0.0,-13,-0.9
"09011","1","1024","73","0","2019","2","","New London County, Connecticut","Federal Government","1024 Professional and business services","County, by Supersector -- by ownership sector","All establishment sizes",1,217,227,227,4805591,0,0,1653,"",0.90,3.95,4.04,3.98,3.99,0.00,0.00,1.00,"",0,0.0,15,7.4,25,12.4,22,10.7,606314,14.4,0,0.0,0,0.0,62,3.9
"09011","1","1025","73","0","2019","1","","New London County, Connecticut","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,475,473,472,9366249,0,0,1522,"",2.91,1.36,1.37,1.36,1.37,0.00,0.00,1.01,"",0,0.0,-18,-3.7,-17,-3.5,-16,-3.3,-1214419,-11.5,0,0.0,0,0.0,-138,-8.3
"09011","1","1025","73","0","2019","2","","New London County, Connecticut","Federal Government","1025 Education and health services","County, by Supersector -- by ownership sector","All establishment sizes",3,466,476,468,10166778,0,0,1664,"",2.92,1.33,1.35,1.32,1.36,0.00,0.00,1.02,"",0,0.0,-21,-4.3,-9,-1.9,-9,-1.9,169490,1.7,0,0.0,0,0.0,72,4.5
"09011","1","1026","73","0","2019","1","","New London County, Connecticut","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",2,259,275,265,1545268,0,0,446,"",1.74,6.98,7.38,7.05,3.38,0.00,0.00,0.47,"",0,0.0,21,8.8,16,6.2,-2,-0.7,109740,7.6,0,0.0,0,0.0,12,2.8
"09011","1","1026","73","0","2019","2","","New London County, Connecticut","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",2,277,262,266,1672524,0,0,479,"",1.75,7.22,6.23,6.05,3.67,0.00,0.00,0.57,"",0,0.0,16,6.1,2,0.8,-18,-6.3,-43806,-2.6,0,0.0,0,0.0,-13,-2.6
"09011","1","1027","73","0","2019","1","","New London County, Connecticut","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,6,6,5,34759,0,0,472,"",8.00,1.57,1.58,1.31,0.70,0.00,0.00,0.47,"",0,0.0,0,0.0,-1,-14.3,-2,-28.6,-3217,-8.5,0,0.0,0,0.0,34,7.8
"09011","1","1027","73","0","2019","2","","New London County, Connecticut","Federal Government","1027 Other services","County, by Supersector -- by ownership sector","All establishment sizes",1,6,7,5,36233,0,0,465,"",8.33,1.56,1.79,1.29,0.67,0.00,0.00,0.43,"",0,0.0,-1,-14.3,0,0.0,-2,-28.6,-271,-0.7,0,0.0,0,0.0,64,16.0
"09011","1","1028","73","0","2019","1","","New London County, Connecticut","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",21,737,748,745,14041332,0,0,1453,"",1.15,0.59,0.60,0.60,0.50,0.00,0.00,0.84,"",-1,-4.5,-23,-3.0,-3,-0.4,-14,-1.8,-321319,-2.2,0,0.0,0,0.0,-7,-0.5
"09011","1","1028","73","0","2019","2","","New London County, Connecticut","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",20,747,745,768,16071016,0,0,1641,"",1.10,0.59,0.59,0.60,0.56,0.00,0.00,0.94,"",-1,-4.8,-14,-1.8,-14,-1.8,29,3.9,543546,3.5,0,0.0,0,0.0,55,3.5
"09011","1","31-33","74","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,327,329,330,7954601,0,0,1862,"",56.19,7.95,8.05,8.00,9.83,0.00,0.00,1.23,"",0,0.0,10,3.2,8,2.5,12,3.8,247434,3.2,0,0.0,0,0.0,2,0.1
"09011","1","31-33","74","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,325,326,327,9652593,0,0,2278,"",56.33,7.88,7.84,7.81,10.73,0.00,0.00,1.37,"",0,0.0,9,2.8,4,1.2,-1,-0.3,726538,8.1,0,0.0,0,0.0,146,6.8
"09011","1","336","75","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 336 Transportation equipment manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,327,329,330,7954601,0,0,1862,"",176.07,9.50,9.60,9.53,11.94,0.00,0.00,1.25,"",0,0.0,10,3.2,8,2.5,12,3.8,247434,3.2,0,0.0,0,0.0,2,0.1
"09011","1","336","75","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 336 Transportation equipment manufacturing","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,325,326,327,9652593,0,0,2278,"",176.52,9.39,9.33,9.29,12.60,0.00,0.00,1.35,"",0,0.0,9,2.8,4,1.2,-1,-0.3,726538,8.1,0,0.0,0,0.0,146,6.8
"09011","1","3366","76","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 3366 Ship and boat building","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,327,329,330,7954601,0,0,1862,"",188.65,10.19,10.30,10.23,12.79,0.00,0.00,1.25,"",0,0.0,10,3.2,8,2.5,12,3.8,247434,3.2,0,0.0,0,0.0,2,0.1
"09011","1","3366","76","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 3366 Ship and boat building","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,325,326,327,9652593,0,0,2278,"",189.12,10.07,10.01,9.97,13.26,0.00,0.00,1.33,"",0,0.0,9,2.8,4,1.2,-1,-0.3,726538,8.1,0,0.0,0,0.0,146,6.8
"09011","1","33661","77","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 33661 Ship and boat building","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,327,329,330,7954601,0,0,1862,"",188.65,10.19,10.30,10.23,12.79,0.00,0.00,1.25,"",0,0.0,10,3.2,8,2.5,12,3.8,247434,3.2,0,0.0,0,0.0,2,0.1
"09011","1","33661","77","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 33661 Ship and boat building","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,325,326,327,9652593,0,0,2278,"",189.12,10.07,10.01,9.97,13.26,0.00,0.00,1.33,"",0,0.0,9,2.8,4,1.2,-1,-0.3,726538,8.1,0,0.0,0,0.0,146,6.8
"09011","1","336611","78","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 336611 Ship building and repairing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,327,329,330,7954601,0,0,1862,"",188.65,10.19,10.30,10.23,12.79,0.00,0.00,1.25,"",0,0.0,10,3.2,8,2.5,12,3.8,247434,3.2,0,0.0,0,0.0,2,0.1
"09011","1","336611","78","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 336611 Ship building and repairing","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,325,326,327,9652593,0,0,2278,"",189.12,10.07,10.01,9.97,13.26,0.00,0.00,1.33,"",0,0.0,9,2.8,4,1.2,-1,-0.3,726538,8.1,0,0.0,0,0.0,146,6.8
"09011","1","44-45","74","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",5,228,223,219,1648071,0,0,568,"",9.94,6.14,6.08,6.00,5.62,0.00,0.00,0.93,"",0,0.0,-9,-3.8,-19,-7.9,-23,-9.5,-138310,-7.7,0,0.0,0,0.0,-4,-0.7
"09011","1","44-45","74","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",5,221,216,217,1624246,0,0,573,"",9.95,6.04,5.88,5.87,5.44,0.00,0.00,0.92,"",0,0.0,-16,-6.8,-23,-9.6,-21,-8.8,-140432,-8.0,0,0.0,0,0.0,3,0.5
"09011","1","445","75","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 445 Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,51,49,49,475340,0,0,736,"",6.70,5.46,5.32,5.31,5.27,0.00,0.00,0.98,"",0,0.0,0,0.0,-5,-9.3,-5,-9.3,-62778,-11.7,0,0.0,0,0.0,-45,-5.8
"09011","1","445","75","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 445 Food and beverage stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,48,48,47,578480,0,0,934,"",6.69,5.27,5.26,5.17,5.52,0.00,0.00,1.06,"",0,0.0,-3,-5.9,-3,-5.9,-3,-6.0,-25176,-4.2,0,0.0,0,0.0,18,2.0
"09011","1","4451","76","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 4451 Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,51,49,49,475340,0,0,736,"",6.74,5.47,5.32,5.32,5.27,0.00,0.00,0.98,"",0,0.0,0,0.0,-5,-9.3,-5,-9.3,-62778,-11.7,0,0.0,0,0.0,-45,-5.8
"09011","1","4451","76","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 4451 Grocery stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,48,48,47,578480,0,0,934,"",6.72,5.27,5.26,5.17,5.52,0.00,0.00,1.06,"",0,0.0,-3,-5.9,-3,-5.9,-3,-6.0,-25176,-4.2,0,0.0,0,0.0,18,2.0
"09011","1","44511","77","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 44511 Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,51,49,49,475340,0,0,736,"",7.77,5.83,5.68,5.68,5.55,0.00,0.00,0.97,"",0,0.0,0,0.0,-5,-9.3,-5,-9.3,-62778,-11.7,0,0.0,0,0.0,-45,-5.8
"09011","1","44511","77","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 44511 Supermarkets and other grocery stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,48,48,47,578480,0,0,934,"",7.74,5.63,5.62,5.53,5.73,0.00,0.00,1.03,"",0,0.0,-3,-5.9,-3,-5.9,-3,-6.0,-25176,-4.2,0,0.0,0,0.0,18,2.0
"09011","1","445110","78","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 445110 Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,51,49,49,475340,0,0,736,"",7.77,5.83,5.68,5.68,5.55,0.00,0.00,0.97,"",0,0.0,0,0.0,-5,-9.3,-5,-9.3,-62778,-11.7,0,0.0,0,0.0,-45,-5.8
"09011","1","445110","78","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 445110 Supermarkets and other grocery stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,48,48,47,578480,0,0,934,"",7.74,5.63,5.62,5.53,5.73,0.00,0.00,1.03,"",0,0.0,-3,-5.9,-3,-5.9,-3,-6.0,-25176,-4.2,0,0.0,0,0.0,18,2.0
"09011","1","447","75","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 447 Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,13,13,13,86849,0,0,514,"",125.76,63.23,64.30,64.92,72.48,0.00,0.00,1.13,"",0,0.0,-1,-7.1,-1,-7.1,-1,-7.1,-2675,-3.0,0,0.0,0,0.0,22,4.5
"09011","1","447","75","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 447 Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,13,12,12,71900,0,0,448,"",126.08,64.84,59.86,60.82,70.30,0.00,0.00,1.14,"",0,0.0,-1,-7.1,-2,-14.3,-2,-14.3,-7007,-8.9,0,0.0,0,0.0,14,3.2
"09011","1","4471","76","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 4471 Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,13,13,13,86849,0,0,514,"",125.76,63.23,64.30,64.92,72.48,0.00,0.00,1.13,"",0,0.0,-1,-7.1,-1,-7.1,-1,-7.1,-2675,-3.0,0,0.0,0,0.0,22,4.5
"09011","1","4471","76","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 4471 Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,13,12,12,71900,0,0,448,"",126.08,64.84,59.86,60.82,70.30,0.00,0.00,1.14,"",0,0.0,-1,-7.1,-2,-14.3,-2,-14.3,-7007,-8.9,0,0.0,0,0.0,14,3.2
"09011","1","44711","77","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 44711 Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,13,13,13,86849,0,0,514,"",146.73,88.24,87.52,91.34,106.22,0.00,0.00,1.19,"",0,0.0,-1,-7.1,-1,-7.1,-1,-7.1,-2675,-3.0,0,0.0,0,0.0,22,4.5
"09011","1","44711","77","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 44711 Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,13,12,12,71900,0,0,448,"",147.10,91.93,84.02,84.08,102.08,0.00,0.00,1.18,"",0,0.0,-1,-7.1,-2,-14.3,-2,-14.3,-7007,-8.9,0,0.0,0,0.0,14,3.2
"09011","1","447110","78","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 447110 Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,13,13,13,86849,0,0,514,"",146.73,88.24,87.52,91.34,106.22,0.00,0.00,1.19,"",0,0.0,-1,-7.1,-1,-7.1,-1,-7.1,-2675,-3.0,0,0.0,0,0.0,22,4.5
"09011","1","447110","78","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 447110 Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,13,12,12,71900,0,0,448,"",147.10,91.93,84.02,84.08,102.08,0.00,0.00,1.18,"",0,0.0,-1,-7.1,-2,-14.3,-2,-14.3,-7007,-8.9,0,0.0,0,0.0,14,3.2
"09011","1","452","75","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 452 General merchandise stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,164,161,157,1085882,0,0,520,"",9.53,6.53,6.49,6.39,5.68,0.00,0.00,0.88,"",0,0.0,-8,-4.7,-13,-7.5,-17,-9.8,-72857,-6.3,0,0.0,0,0.0,6,1.2
"09011","1","452","75","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 452 General merchandise stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,160,156,158,973866,0,0,474,"",9.49,6.45,6.26,6.29,5.33,0.00,0.00,0.84,"",0,0.0,-12,-7.0,-18,-10.3,-16,-9.2,-108249,-10.0,0,0.0,0,0.0,-6,-1.2
"09011","1","4522","76","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 4522 Department stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,164,161,157,1085882,0,0,520,"",13.01,9.57,9.53,9.39,8.35,0.00,0.00,0.88,"",0,0.0,-8,-4.7,-13,-7.5,-17,-9.8,-72857,-6.3,0,0.0,0,0.0,6,1.2
"09011","1","4522","76","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 4522 Department stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,160,156,158,973866,0,0,474,"",13.04,9.53,9.26,9.30,7.80,0.00,0.00,0.83,"",0,0.0,-12,-7.0,-18,-10.3,-16,-9.2,-108249,-10.0,0,0.0,0,0.0,-6,-1.2
"09011","1","45221","77","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 45221 Department stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,164,161,157,1085882,0,0,520,"",13.01,9.57,9.53,9.39,8.35,0.00,0.00,0.88,"",0,0.0,-8,-4.7,-13,-7.5,-17,-9.8,-72857,-6.3,0,0.0,0,0.0,6,1.2
"09011","1","45221","77","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 45221 Department stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,160,156,158,973866,0,0,474,"",13.04,9.53,9.26,9.30,7.80,0.00,0.00,0.83,"",0,0.0,-12,-7.0,-18,-10.3,-16,-9.2,-108249,-10.0,0,0.0,0,0.0,-6,-1.2
"09011","1","452210","78","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 452210 Department stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,164,161,157,1085882,0,0,520,"",13.01,9.57,9.53,9.39,8.35,0.00,0.00,0.88,"",0,0.0,-8,-4.7,-13,-7.5,-17,-9.8,-72857,-6.3,0,0.0,0,0.0,6,1.2
"09011","1","452210","78","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 452210 Department stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,160,156,158,973866,0,0,474,"",13.04,9.53,9.26,9.30,7.80,0.00,0.00,0.83,"",0,0.0,-12,-7.0,-18,-10.3,-16,-9.2,-108249,-10.0,0,0.0,0,0.0,-6,-1.2
"09011","1","48-49","74","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",28,471,481,484,6110642,0,0,982,"",1.26,0.92,0.94,0.95,0.80,0.00,0.00,0.85,"",0,0.0,-15,-3.1,10,2.1,15,3.2,128775,2.2,0,0.0,0,0.0,14,1.4
"09011","1","48-49","74","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",27,482,487,489,6957797,0,0,1101,"",1.22,0.94,0.94,0.94,0.84,0.00,0.00,0.89,"",-1,-3.6,13,2.8,10,2.1,18,3.8,37640,0.5,0,0.0,0,0.0,-26,-2.3
"09011","1","491","75","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,471,481,484,6110642,0,0,982,"",1.27,0.94,0.96,0.97,0.83,0.00,0.00,0.87,"",0,0.0,-15,-3.1,10,2.1,15,3.2,128775,2.2,0,0.0,0,0.0,14,1.4
"09011","1","491","75","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",27,482,487,489,6957797,0,0,1101,"",1.23,0.96,0.96,0.96,0.87,0.00,0.00,0.91,"",-1,-3.6,13,2.8,10,2.1,18,3.8,37640,0.5,0,0.0,0,0.0,-26,-2.3
"09011","1","4911","76","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",28,471,481,484,6110642,0,0,982,"",1.27,0.94,0.96,0.97,0.83,0.00,0.00,0.87,"",0,0.0,-15,-3.1,10,2.1,15,3.2,128775,2.2,0,0.0,0,0.0,14,1.4
"09011","1","4911","76","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",27,482,487,489,6957797,0,0,1101,"",1.23,0.96,0.96,0.96,0.87,0.00,0.00,0.91,"",-1,-3.6,13,2.8,10,2.1,18,3.8,37640,0.5,0,0.0,0,0.0,-26,-2.3
"09011","1","49111","77","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",28,471,481,484,6110642,0,0,982,"",1.27,0.94,0.96,0.97,0.83,0.00,0.00,0.87,"",0,0.0,-15,-3.1,10,2.1,15,3.2,128775,2.2,0,0.0,0,0.0,14,1.4
"09011","1","49111","77","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",27,482,487,489,6957797,0,0,1101,"",1.23,0.96,0.96,0.96,0.87,0.00,0.00,0.91,"",-1,-3.6,13,2.8,10,2.1,18,3.8,37640,0.5,0,0.0,0,0.0,-26,-2.3
"09011","1","491110","78","0","2019","1","","New London County, Connecticut","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",28,471,481,484,6110642,0,0,982,"",1.27,0.94,0.96,0.97,0.83,0.00,0.00,0.87,"",0,0.0,-15,-3.1,10,2.1,15,3.2,128775,2.2,0,0.0,0,0.0,14,1.4
"09011","1","491110","78","0","2019","2","","New London County, Connecticut","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",27,482,487,489,6957797,0,0,1101,"",1.23,0.96,0.96,0.96,0.87,0.00,0.00,0.91,"",-1,-3.6,13,2.8,10,2.1,18,3.8,37640,0.5,0,0.0,0,0.0,-26,-2.3
